id,title,isPartOf,publicationYear,doi,docType,docSubType,provider,collection,datePublished,issueNumber,volumeNumber,url,creator,publisher,language,pageStart,pageEnd,placeOfPublication,wordCount,pageCount,outputFormat
http://www.jstor.org/stable/3180519,Review Article,Africa: Journal of the International African Institute,1935,,article,book-review,jstor,,1935-04-01,2,8,http://www.jstor.org/stable/3180519,Alfons Wucherer,Cambridge University Press,eng,240,241,,900,2,unigram; bigram; trigram
http://www.jstor.org/stable/1156322,The Voice of Africa. A Bit of Bunyan,Africa: Journal of the International African Institute,1946,,article,research-article,jstor,,1946-07-01,3,16,http://www.jstor.org/stable/1156322,Moses Mubitana,Cambridge University Press,eng,179,182,,2158,4,unigram; bigram; trigram
http://www.jstor.org/stable/1155301,Notes and News,Africa: Journal of the International African Institute,1937,,article,misc,jstor,,1937-07-01,3,10,http://www.jstor.org/stable/1155301,,Cambridge University Press,eng,353,361,,4224,9,unigram; bigram; trigram
http://www.jstor.org/stable/1156885,Review Article,Africa: Journal of the International African Institute,1955,,article,book-review,jstor,,1955-10-01,4,25,http://www.jstor.org/stable/1156885,Jack Berry,Cambridge University Press,eng,444,445,,1239,2,unigram; bigram; trigram
http://www.jstor.org/stable/1156012,La Voix de l'Afrique. A Sotho Poem,Africa: Journal of the International African Institute,1947,,article,research-article,jstor,,1947-07-01,3,17,http://www.jstor.org/stable/1156012,David Theko Bereng,Cambridge University Press,fre,206,207,,1063,2,unigram; bigram; trigram
http://www.jstor.org/stable/1155236,Back Matter,Africa: Journal of the International African Institute,1938,,article,misc,jstor,,1938-01-01,1,11,http://www.jstor.org/stable/1155236,,Cambridge University Press,eng,,,,422,2,unigram; bigram; trigram
http://www.jstor.org/stable/1155116,Notes and News,Africa: Journal of the International African Institute,1930,,article,misc,jstor,,1930-07-01,3,3,http://www.jstor.org/stable/1155116,,Cambridge University Press,eng,387,397,,4753,11,unigram; bigram; trigram
http://www.jstor.org/stable/1158305,Sacred Kingship and Government among the Yoruba,Africa: Journal of the International African Institute,1960,,article,research-article,jstor,,1960-07-01,3,30,http://www.jstor.org/stable/1158305,P. C. Lloyd,Cambridge University Press,eng,221,237,,10650,17,unigram; bigram; trigram
http://www.jstor.org/stable/1156504,Notes and News,Africa: Journal of the International African Institute,1951,,article,misc,jstor,,1951-10-01,4,21,http://www.jstor.org/stable/1156504,R. J. Harrison Church,Cambridge University Press,eng,332,335,,2194,4,unigram; bigram; trigram
http://www.jstor.org/stable/1155465,Front Matter,Africa: Journal of the International African Institute,1938,,article,misc,jstor,,1938-04-01,2,11,http://www.jstor.org/stable/1155465,,Cambridge University Press,eng,1,6,,1970,8,unigram; bigram; trigram
http://www.jstor.org/stable/1158325,Review Article,Africa: Journal of the International African Institute,1960,,article,book-review,jstor,,1960-07-01,3,30,http://www.jstor.org/stable/1158325,John Middleton,Cambridge University Press,eng,289,290,,1290,2,unigram; bigram; trigram
http://www.jstor.org/stable/1156217,Anomie in Ashanti?,Africa: Journal of the International African Institute,1957,,article,research-article,jstor,,1957-10-01,4,27,http://www.jstor.org/stable/1156217,Jack Goody,Cambridge University Press,eng,356,363,,4803,8,unigram; bigram; trigram
http://www.jstor.org/stable/1156466,Curiosités Linguistiques,Africa: Journal of the International African Institute,1951,,article,research-article,jstor,,1951-04-01,2,21,http://www.jstor.org/stable/1156466,Thanos Mengrelis,Cambridge University Press,fre,138,138,,345,1,unigram; bigram; trigram
http://www.jstor.org/stable/1155521,Review Article,Africa: Journal of the International African Institute,1938,,article,book-review,jstor,,1938-10-01,4,11,http://www.jstor.org/stable/1155521,H. S. Scott,Cambridge University Press,eng,515,516,,929,2,unigram; bigram; trigram
http://www.jstor.org/stable/1157615,Kinship Terminology and the Initial Vowel,Africa: Journal of the International African Institute,1959,,article,research-article,jstor,,1959-07-01,3,29,http://www.jstor.org/stable/1157615,W. H. Whiteley,Cambridge University Press,eng,253,262,,4505,10,unigram; bigram; trigram
http://www.jstor.org/stable/1155908,Volume Information,Africa: Journal of the International African Institute,1928,,article,misc,jstor,,1928-10-01,4,1,http://www.jstor.org/stable/1155908,,Cambridge University Press,eng,529,545,,8257,17,unigram; bigram; trigram
http://www.jstor.org/stable/1156458,Review Article,Africa: Journal of the International African Institute,1950,,article,book-review,jstor,,1950-10-01,4,20,http://www.jstor.org/stable/1156458,B. E. W.,Cambridge University Press,eng,354,354,,588,1,unigram; bigram; trigram
http://www.jstor.org/stable/1155324,Twelve Proverbs and One Folk-Story from the Efik Country,Africa: Journal of the International African Institute,1932,,article,research-article,jstor,,1932-01-01,1,5,http://www.jstor.org/stable/1155324,E. A. L. Gaskin,Cambridge University Press,eng,68,70,,1242,3,unigram; bigram; trigram
http://www.jstor.org/stable/1156700,Review Article,Africa: Journal of the International African Institute,1943,,article,book-review,jstor,,1943-01-01,1,14,http://www.jstor.org/stable/1156700,H. S. Scott,Cambridge University Press,eng,39,42,,2765,4,unigram; bigram; trigram
http://www.jstor.org/stable/1155109,Review Article,Africa: Journal of the International African Institute,1930,,article,book-review,jstor,,1930-07-01,3,3,http://www.jstor.org/stable/1155109,E. Torday,Cambridge University Press,eng,378,379,,965,2,unigram; bigram; trigram
http://www.jstor.org/stable/1155163,The Basis of Bantu Philology. Lecture Delivered at Capetown in January 1928,Africa: Journal of the International African Institute,1929,,article,research-article,jstor,,1929-01-01,1,2,http://www.jstor.org/stable/1155163,Carl Meinhof,Cambridge University Press,eng,39,56,,7126,18,unigram; bigram; trigram
http://www.jstor.org/stable/1156339,Front Matter,Africa: Journal of the International African Institute,1956,,article,misc,jstor,,1956-07-01,3,26,http://www.jstor.org/stable/1156339,,Cambridge University Press,eng,1,6,,1658,8,unigram; bigram; trigram
http://www.jstor.org/stable/3180401,A Linguistic Tour in Southern Nigeria. Certain Problems Re-Stated,Africa: Journal of the International African Institute,1935,,article,research-article,jstor,,1935-01-01,1,8,http://www.jstor.org/stable/3180401,Ida C. Ward,Cambridge University Press,eng,90,97,,3159,8,unigram; bigram; trigram
http://www.jstor.org/stable/1155647,Résumés de quelques Articles,Africa: Journal of the International African Institute,1928,,article,misc,jstor,,1928-07-01,3,1,http://www.jstor.org/stable/1155647,,Cambridge University Press,fre,399,406,,3629,8,unigram; bigram; trigram
http://www.jstor.org/stable/1155546,Review Article,Africa: Journal of the International African Institute,1934,,article,book-review,jstor,,1934-04-01,2,7,http://www.jstor.org/stable/1155546,H. Labouret,Cambridge University Press,fre,246,246,,418,1,unigram; bigram; trigram
http://www.jstor.org/stable/1156456,Review Article,Africa: Journal of the International African Institute,1950,,article,book-review,jstor,,1950-10-01,4,20,http://www.jstor.org/stable/1156456,S. H. Hooke,Cambridge University Press,eng,353,353,,654,1,unigram; bigram; trigram
http://www.jstor.org/stable/1155334,Review Article,Africa: Journal of the International African Institute,1932,,article,book-review,jstor,,1932-01-01,1,5,http://www.jstor.org/stable/1155334,A. Klingenheben,Cambridge University Press,ger,97,99,,1381,3,unigram; bigram; trigram
http://www.jstor.org/stable/1156484,Secondary Industries and Inter-Colonial Collaboration,Africa: Journal of the International African Institute,1943,,article,research-article,jstor,,1943-10-01,4,14,http://www.jstor.org/stable/1156484,H. V. Meyerowitz,Cambridge University Press,eng,177,182,,3504,6,unigram; bigram; trigram
http://www.jstor.org/stable/1155625,The Dietetics of Natives Employed on the Witwatersrand Gold Mines,Africa: Journal of the International African Institute,1936,,article,research-article,jstor,,1936-04-01,2,9,http://www.jstor.org/stable/1155625,A. J. Orenstein,Cambridge University Press,eng,218,226,,3608,9,unigram; bigram; trigram
http://www.jstor.org/stable/1155667,Review Article,Africa: Journal of the International African Institute,1938,,article,book-review,jstor,,1938-07-01,3,11,http://www.jstor.org/stable/1155667,D. Westermann,Cambridge University Press,eng,375,375,,475,1,unigram; bigram; trigram
http://www.jstor.org/stable/1156330,Review Article,Africa: Journal of the International African Institute,1946,,article,book-review,jstor,,1946-07-01,3,16,http://www.jstor.org/stable/1156330,E. W. S.,Cambridge University Press,eng,203,203,,682,1,unigram; bigram; trigram
http://www.jstor.org/stable/1155524,Bibliography of Current Literature Dealing with African Languages and Cultures,Africa: Journal of the International African Institute,1938,,article,misc,jstor,,1938-10-01,4,11,http://www.jstor.org/stable/1155524,,Cambridge University Press,eng,518,524,,3691,7,unigram; bigram; trigram
http://www.jstor.org/stable/3180518,Review Article,Africa: Journal of the International African Institute,1935,,article,book-review,jstor,,1935-04-01,2,8,http://www.jstor.org/stable/3180518,W. J. Noble,Cambridge University Press,eng,239,240,,989,2,unigram; bigram; trigram
http://www.jstor.org/stable/1156284,The Karamojong Cluster: A Note,Africa: Journal of the International African Institute,1953,,article,research-article,jstor,,1953-07-01,3,23,http://www.jstor.org/stable/1156284,J. C. D. Lawrance,Cambridge University Press,eng,244,249,,3549,6,unigram; bigram; trigram
http://www.jstor.org/stable/1156522,Review Article,Africa: Journal of the International African Institute,1949,,article,book-review,jstor,,1949-04-01,2,19,http://www.jstor.org/stable/1156522,G. I. Jones,Cambridge University Press,eng,161,163,,2073,3,unigram; bigram; trigram
http://www.jstor.org/stable/1155902,Review Article,Africa: Journal of the International African Institute,1934,,article,book-review,jstor,,1934-10-01,4,7,http://www.jstor.org/stable/1155902,Hermann Baumann,Cambridge University Press,ger,514,515,,887,2,unigram; bigram; trigram
http://www.jstor.org/stable/1155981,Review Article,Africa: Journal of the International African Institute,1931,,article,book-review,jstor,,1931-04-01,2,4,http://www.jstor.org/stable/1155981,D. Westermann,Cambridge University Press,eng,247,249,,1397,3,unigram; bigram; trigram
http://www.jstor.org/stable/1155190,Review Article,Africa: Journal of the International African Institute,1933,,article,book-review,jstor,,1933-04-01,2,6,http://www.jstor.org/stable/1155190,S. Rivers-Smith,Cambridge University Press,eng,233,234,,829,2,unigram; bigram; trigram
http://www.jstor.org/stable/3180440,Review Article,Africa: Journal of the International African Institute,1935,,article,book-review,jstor,,1935-07-01,3,8,http://www.jstor.org/stable/3180440,C. Estermann,Cambridge University Press,eng,409,410,,960,2,unigram; bigram; trigram
http://www.jstor.org/stable/1157138,Review Article,Africa: Journal of the International African Institute,1958,,article,book-review,jstor,,1958-04-01,2,28,http://www.jstor.org/stable/1157138,G. I. Jones,Cambridge University Press,eng,172,173,,1388,2,unigram; bigram; trigram
http://www.jstor.org/stable/1155416,Review Article,Africa: Journal of the International African Institute,1932,,article,book-review,jstor,,1932-10-01,4,5,http://www.jstor.org/stable/1155416,A. I. Richards,Cambridge University Press,eng,523,525,,1549,3,unigram; bigram; trigram
http://www.jstor.org/stable/1155654,Property among the Ciga in Uganda,Africa: Journal of the International African Institute,1938,,article,research-article,jstor,,1938-07-01,3,11,http://www.jstor.org/stable/1155654,May Mandelbaum Edel,Cambridge University Press,eng,325,341,,7467,17,unigram; bigram; trigram
http://www.jstor.org/stable/1156767,The Tabulation of Tenses in a Bantu Language (Bemba: Northern Rhodesia),Africa: Journal of the International African Institute,1956,,article,research-article,jstor,,1956-01-01,1,26,http://www.jstor.org/stable/1156767,J. C. Sharman,Cambridge University Press,eng,29,46,,9797,20,unigram; bigram; trigram
http://www.jstor.org/stable/1155478,Review Article,Africa: Journal of the International African Institute,1938,,article,book-review,jstor,,1938-04-01,2,11,http://www.jstor.org/stable/1155478,D. Westermann,Cambridge University Press,eng,248,249,,977,2,unigram; bigram; trigram
http://www.jstor.org/stable/1156792,Current Researches in African Ethnology and Linguistics,Africa: Journal of the International African Institute,1950,,article,misc,jstor,,1950-07-01,3,20,http://www.jstor.org/stable/1156792,,Cambridge University Press,eng,248,249,,699,2,unigram; bigram; trigram
http://www.jstor.org/stable/1155540,Review Article,Africa: Journal of the International African Institute,1934,,article,book-review,jstor,,1934-04-01,2,7,http://www.jstor.org/stable/1155540,D. Westermann,Cambridge University Press,eng,241,242,,1000,2,unigram; bigram; trigram
http://www.jstor.org/stable/1158304,Front Matter,Africa: Journal of the International African Institute,1960,,article,misc,jstor,,1960-07-01,3,30,http://www.jstor.org/stable/1158304,,Cambridge University Press,eng,1,270,,1731,7,unigram; bigram; trigram
http://www.jstor.org/stable/1155735,The Religion of the Pagan Tribes of the White Nile,Africa: Journal of the International African Institute,1931,,article,research-article,jstor,,1931-01-01,1,4,http://www.jstor.org/stable/1155735,C. G. Seligman,Cambridge University Press,eng,1,21,,9103,21,unigram; bigram; trigram
http://www.jstor.org/stable/1157139,Review Article,Africa: Journal of the International African Institute,1958,,article,book-review,jstor,,1958-04-01,2,28,http://www.jstor.org/stable/1157139,Anthony Low,Cambridge University Press,eng,173,175,,2134,3,unigram; bigram; trigram
